Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product HS Code,Product Origin Country,Product MID Code,Product Material,Shipping Profile Id,Product Sales Channel 1,Product Collection Id,Product Type Id,Product Tag 1,Product Discountable,Product External Id,Variant Title,Variant SKU,Variant Barcode,Variant Allow Backorder,Variant Manage Inventory,Variant Weight,Variant Length,Variant Width,Variant Height,Variant HS Code,Variant Origin Country,Variant MID Code,Variant Material,Variant Price ZAR,Variant Option 1 Name,Variant Option 1 Value,Product Image 1 Url,Product Image 2 Url,Product Image 3 Url,Product Image 4 Url,Product Image 5 Url
strawberry-watermelon,Strawberry Watermelon,,"<p>Experience power, luxury, and innovation in one device. The <strong>Bugatti Spaceship Vape 7000</strong> delivers up to <strong>7000 smooth puffs</strong> of bold, consistent flavour wrapped in a <strong>sleek, futuristic design</strong> inspired by Bugatti’s world-famous performance engineering.</p><p>&nbsp;</p><p>With its <strong>rechargeable battery</strong>, <strong>mesh coil technology</strong>, and <strong>leak-proof pod</strong>, every draw is ultra-satisfying — smooth, rich, and built for endurance. The dynamic LED indicator and ergonomic grip complete a vape that’s as stylish as it is powerful.</p>",published,https://static.wixstatic.com/media/98377e_db52a20f822c40f49eb750ca6c2060f6~mv2.jpg,,,,,,,,,,Quick Dose (Pty) Ltd,bugatti-dispensary,,,TRUE,,Default,Vape-Bugatti-Spaceship,,FALSE,TRUE,,,,,,,,,180.0,Option,Default,https://static.wixstatic.com/media/98377e_db52a20f822c40f49eb750ca6c2060f6~mv2.jpg,,,,
grape-crush,Grape Crush,,"<p>Experience power, luxury, and innovation in one device. The <strong>Bugatti Spaceship Vape 7000</strong> delivers up to <strong>7000 smooth puffs</strong> of bold, consistent flavour wrapped in a <strong>sleek, futuristic design</strong> inspired by Bugatti’s world-famous performance engineering.</p><p>&nbsp;</p><p>With its <strong>rechargeable battery</strong>, <strong>mesh coil technology</strong>, and <strong>leak-proof pod</strong>, every draw is ultra-satisfying — smooth, rich, and built for endurance. The dynamic LED indicator and ergonomic grip complete a vape that’s as stylish as it is powerful.</p>",published,https://static.wixstatic.com/media/98377e_cab18310560f44ffaf48f8a0a7b72fa6~mv2.jpg,,,,,,,,,,Quick Dose (Pty) Ltd,bugatti-dispensary,,,TRUE,,Default,Vape-Bugatti-Spaceship,,FALSE,TRUE,,,,,,,,,180.0,Option,Default,https://static.wixstatic.com/media/98377e_cab18310560f44ffaf48f8a0a7b72fa6~mv2.jpg,,,,
menthol,Menthol,,"<p>Experience power, luxury, and innovation in one device. The <strong>Bugatti Spaceship Vape 7000</strong> delivers up to <strong>7000 smooth puffs</strong> of bold, consistent flavour wrapped in a <strong>sleek, futuristic design</strong> inspired by Bugatti’s world-famous performance engineering.</p><p>&nbsp;</p><p>With its <strong>rechargeable battery</strong>, <strong>mesh coil technology</strong>, and <strong>leak-proof pod</strong>, every draw is ultra-satisfying — smooth, rich, and built for endurance. The dynamic LED indicator and ergonomic grip complete a vape that’s as stylish as it is powerful.</p>",published,https://static.wixstatic.com/media/98377e_688545dc416c4a5d83e87abd109f3d38~mv2.jpg,,,,,,,,,,Quick Dose (Pty) Ltd,bugatti-dispensary,,,TRUE,,Default,Vape-Bugatti-Spaceship,,FALSE,TRUE,,,,,,,,,180.0,Option,Default,https://static.wixstatic.com/media/98377e_688545dc416c4a5d83e87abd109f3d38~mv2.jpg,,,,
blue-gummy,Blue Gummy,,"<p>Experience power, luxury, and innovation in one device. The <strong>Bugatti Spaceship Vape 7000</strong> delivers up to <strong>7000 smooth puffs</strong> of bold, consistent flavour wrapped in a <strong>sleek, futuristic design</strong> inspired by Bugatti’s world-famous performance engineering.</p><p>&nbsp;</p><p>With its <strong>rechargeable battery</strong>, <strong>mesh coil technology</strong>, and <strong>leak-proof pod</strong>, every draw is ultra-satisfying — smooth, rich, and built for endurance. The dynamic LED indicator and ergonomic grip complete a vape that’s as stylish as it is powerful.</p>",published,https://static.wixstatic.com/media/98377e_27de1c1243dd474da256b34677688912~mv2.jpg,,,,,,,,,,Quick Dose (Pty) Ltd,bugatti-dispensary,,,TRUE,,Default,Vape-Bugatti-Spaceship,,FALSE,TRUE,,,,,,,,,180.0,Option,Default,https://static.wixstatic.com/media/98377e_27de1c1243dd474da256b34677688912~mv2.jpg,,,,
pink-lemonade,Pink Lemonade,,"<p>Experience power, luxury, and innovation in one device. The <strong>Bugatti Spaceship Vape 7000</strong> delivers up to <strong>7000 smooth puffs</strong> of bold, consistent flavour wrapped in a <strong>sleek, futuristic design</strong> inspired by Bugatti’s world-famous performance engineering.</p><p>&nbsp;</p><p>With its <strong>rechargeable battery</strong>, <strong>mesh coil technology</strong>, and <strong>leak-proof pod</strong>, every draw is ultra-satisfying — smooth, rich, and built for endurance. The dynamic LED indicator and ergonomic grip complete a vape that’s as stylish as it is powerful.</p>",published,https://static.wixstatic.com/media/98377e_f3f5ab8938de4170a7bdad76f2d7a467~mv2.jpg,,,,,,,,,,Quick Dose (Pty) Ltd,bugatti-dispensary,,,TRUE,,Default,Vape-Bugatti-Spaceship,,FALSE,TRUE,,,,,,,,,180.0,Option,Default,https://static.wixstatic.com/media/98377e_f3f5ab8938de4170a7bdad76f2d7a467~mv2.jpg,,,,
frozen-pineapple,Frozen Pineapple,,"<p>Experience power, luxury, and innovation in one device. The <strong>Bugatti Spaceship Vape 7000</strong> delivers up to <strong>7000 smooth puffs</strong> of bold, consistent flavour wrapped in a <strong>sleek, futuristic design</strong> inspired by Bugatti’s world-famous performance engineering.</p><p>&nbsp;</p><p>With its <strong>rechargeable battery</strong>, <strong>mesh coil technology</strong>, and <strong>leak-proof pod</strong>, every draw is ultra-satisfying — smooth, rich, and built for endurance. The dynamic LED indicator and ergonomic grip complete a vape that’s as stylish as it is powerful.</p>",published,https://static.wixstatic.com/media/98377e_dddd355d06a94cf495a545bc6c0a78a5~mv2.jpg,,,,,,,,,,Quick Dose (Pty) Ltd,bugatti-dispensary,,,TRUE,,Default,Vape-Bugatti-Spaceship,,FALSE,TRUE,,,,,,,,,180.0,Option,Default,https://static.wixstatic.com/media/98377e_dddd355d06a94cf495a545bc6c0a78a5~mv2.jpg,,,,
kiwi-dragon-berry,Kiwi Dragon Berry,,"<p>Experience power, luxury, and innovation in one device. The <strong>Bugatti Spaceship Vape 7000</strong> delivers up to <strong>7000 smooth puffs</strong> of bold, consistent flavour wrapped in a <strong>sleek, futuristic design</strong> inspired by Bugatti’s world-famous performance engineering.</p><p>&nbsp;</p><p>With its <strong>rechargeable battery</strong>, <strong>mesh coil technology</strong>, and <strong>leak-proof pod</strong>, every draw is ultra-satisfying — smooth, rich, and built for endurance. The dynamic LED indicator and ergonomic grip complete a vape that’s as stylish as it is powerful.</p>",published,https://static.wixstatic.com/media/98377e_aa08047e81144085b327cdaeb09a155b~mv2.jpg,,,,,,,,,,Quick Dose (Pty) Ltd,bugatti-dispensary,,,TRUE,,Default,Vape-Bugatti-Spaceship,,FALSE,TRUE,,,,,,,,,180.0,Option,Default,https://static.wixstatic.com/media/98377e_aa08047e81144085b327cdaeb09a155b~mv2.jpg,,,,
mango-honeydew,Mango Honeydew,,"<p>Experience power, luxury, and innovation in one device. The <strong>Bugatti Spaceship Vape 7000</strong> delivers up to <strong>7000 smooth puffs</strong> of bold, consistent flavour wrapped in a <strong>sleek, futuristic design</strong> inspired by Bugatti’s world-famous performance engineering.</p><p>&nbsp;</p><p>With its <strong>rechargeable battery</strong>, <strong>mesh coil technology</strong>, and <strong>leak-proof pod</strong>, every draw is ultra-satisfying — smooth, rich, and built for endurance. The dynamic LED indicator and ergonomic grip complete a vape that’s as stylish as it is powerful.</p>",published,https://static.wixstatic.com/media/98377e_9f6cdf249b324891974aa274369b6eb3~mv2.jpg,,,,,,,,,,Quick Dose (Pty) Ltd,bugatti-dispensary,,,TRUE,,Default,Vape-Bugatti-Spaceship,,FALSE,TRUE,,,,,,,,,180.0,Option,Default,https://static.wixstatic.com/media/98377e_9f6cdf249b324891974aa274369b6eb3~mv2.jpg,,,,
blue-razz-ice,Blue Razz Ice,,"<p>Experience power, luxury, and innovation in one device. The <strong>Bugatti Spaceship Vape 7000</strong> delivers up to <strong>7000 smooth puffs</strong> of bold, consistent flavour wrapped in a <strong>sleek, futuristic design</strong> inspired by Bugatti’s world-famous performance engineering.</p><p>&nbsp;</p><p>With its <strong>rechargeable battery</strong>, <strong>mesh coil technology</strong>, and <strong>leak-proof pod</strong>, every draw is ultra-satisfying — smooth, rich, and built for endurance. The dynamic LED indicator and ergonomic grip complete a vape that’s as stylish as it is powerful.</p>",published,https://static.wixstatic.com/media/98377e_93872f7d02a743b5bc14b4cef99fa9f9~mv2.jpg,,,,,,,,,,Quick Dose (Pty) Ltd,bugatti-dispensary,,,TRUE,,Default,Vape-Bugatti-Spaceship,,FALSE,TRUE,,,,,,,,,180.0,Option,Default,https://static.wixstatic.com/media/98377e_93872f7d02a743b5bc14b4cef99fa9f9~mv2.jpg,,,,
tropical-mango,Tropical Mango,,"<p>Experience power, luxury, and innovation in one device. The <strong>Bugatti Spaceship Vape 7000</strong> delivers up to <strong>7000 smooth puffs</strong> of bold, consistent flavour wrapped in a <strong>sleek, futuristic design</strong> inspired by Bugatti’s world-famous performance engineering.</p><p>&nbsp;</p><p>With its <strong>rechargeable battery</strong>, <strong>mesh coil technology</strong>, and <strong>leak-proof pod</strong>, every draw is ultra-satisfying — smooth, rich, and built for endurance. The dynamic LED indicator and ergonomic grip complete a vape that’s as stylish as it is powerful.</p>",published,https://static.wixstatic.com/media/98377e_72a7134b92034445a37b4db0a8cac14c~mv2.jpg,,,,,,,,,,Quick Dose (Pty) Ltd,bugatti-dispensary,,,TRUE,,Default,Vape-Bugatti-Spaceship,,FALSE,TRUE,,,,,,,,,180.0,Option,Default,https://static.wixstatic.com/media/98377e_72a7134b92034445a37b4db0a8cac14c~mv2.jpg,,,,
raspberry-kiwi,Raspberry Kiwi,,"<p>Experience power, luxury, and innovation in one device. The <strong>Bugatti Spaceship Vape 7000</strong> delivers up to <strong>7000 smooth puffs</strong> of bold, consistent flavour wrapped in a <strong>sleek, futuristic design</strong> inspired by Bugatti’s world-famous performance engineering.</p><p>&nbsp;</p><p>With its <strong>rechargeable battery</strong>, <strong>mesh coil technology</strong>, and <strong>leak-proof pod</strong>, every draw is ultra-satisfying — smooth, rich, and built for endurance. The dynamic LED indicator and ergonomic grip complete a vape that’s as stylish as it is powerful.</p>",published,https://static.wixstatic.com/media/98377e_6986423a4d2d4030a5ad993dd877dcde~mv2.jpg,,,,,,,,,,Quick Dose (Pty) Ltd,bugatti-dispensary,,,TRUE,,Default,Vape-Bugatti-Spaceship,,FALSE,TRUE,,,,,,,,,180.0,Option,Default,https://static.wixstatic.com/media/98377e_6986423a4d2d4030a5ad993dd877dcde~mv2.jpg,,,,
cherry-cola,Cherry Cola,,"<p>Experience power, luxury, and innovation in one device. The <strong>Bugatti Spaceship Vape 7000</strong> delivers up to <strong>7000 smooth puffs</strong> of bold, consistent flavour wrapped in a <strong>sleek, futuristic design</strong> inspired by Bugatti’s world-famous performance engineering.</p><p>&nbsp;</p><p>With its <strong>rechargeable battery</strong>, <strong>mesh coil technology</strong>, and <strong>leak-proof pod</strong>, every draw is ultra-satisfying — smooth, rich, and built for endurance. The dynamic LED indicator and ergonomic grip complete a vape that’s as stylish as it is powerful.</p>",published,https://static.wixstatic.com/media/98377e_1fb5368bcd314be7883b803cf7dbb1ff~mv2.jpg,,,,,,,,,,Quick Dose (Pty) Ltd,bugatti-dispensary,,,TRUE,,Default,Vape-Bugatti-Spaceship,,FALSE,TRUE,,,,,,,,,180.0,Option,Default,https://static.wixstatic.com/media/98377e_1fb5368bcd314be7883b803cf7dbb1ff~mv2.jpg,,,,
cherry-lemon-peach,Cherry Lemon Peach,,"<p>The <strong>Elf Bar EW18000</strong> is a next-generation disposable vape pod designed for long-lasting performance and convenience. With an impressive capacity of up to 18,000 puffs and a generous 17 mL of pre-filled e-liquid, it ensures extended use without the need for frequent replacements. Featuring 50 mg salt nicotine for a strong, satisfying hit, the device utilizes advanced mesh coil technology to deliver smoother draws and enhanced flavor with every puff.<br><br>Its magnetic attachment system allows quick and easy connection to a rechargeable battery or power bank, while an upgraded air-sensor prevents misfires and ensures consistent performance. Available in a wide range of fruity and icy flavors such as Cotton Candy Ice, California Cherry, and Mango Peach Watermelon, the Elf Bar EW18000 combines power, flavor, and portability, making it an ideal choice for vapers who want both convenience and quality.</p>",published,https://static.wixstatic.com/media/98377e_410b42ef041049749607c0be4ac27e93~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,elfbar-dispensary,,,TRUE,,Default,Vape-Elfbar-EW18000,,FALSE,TRUE,,,,,,,,,230.0,Option,Default,https://static.wixstatic.com/media/98377e_410b42ef041049749607c0be4ac27e93~mv2.webp,,,,
california-cherry,California Cherry,,"<p>The <strong>Elf Bar EW18000</strong> is a next-generation disposable vape pod designed for long-lasting performance and convenience. With an impressive capacity of up to 18,000 puffs and a generous 17 mL of pre-filled e-liquid, it ensures extended use without the need for frequent replacements. Featuring 50 mg salt nicotine for a strong, satisfying hit, the device utilizes advanced mesh coil technology to deliver smoother draws and enhanced flavor with every puff.<br><br>Its magnetic attachment system allows quick and easy connection to a rechargeable battery or power bank, while an upgraded air-sensor prevents misfires and ensures consistent performance. Available in a wide range of fruity and icy flavors such as Cotton Candy Ice, California Cherry, and Mango Peach Watermelon, the Elf Bar EW18000 combines power, flavor, and portability, making it an ideal choice for vapers who want both convenience and quality.</p>",published,https://static.wixstatic.com/media/98377e_b75a44730bbb451b9bb93961d326a482~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,elfbar-dispensary,,,TRUE,,Default,Vape-Elfbar-EW18000,,FALSE,TRUE,,,,,,,,,230.0,Option,Default,https://static.wixstatic.com/media/98377e_b75a44730bbb451b9bb93961d326a482~mv2.webp,,,,
berry-grape,Berry Grape,,"<p>The <strong>Elf Bar EW18000</strong> is a next-generation disposable vape pod designed for long-lasting performance and convenience. With an impressive capacity of up to 18,000 puffs and a generous 17 mL of pre-filled e-liquid, it ensures extended use without the need for frequent replacements. Featuring 50 mg salt nicotine for a strong, satisfying hit, the device utilizes advanced mesh coil technology to deliver smoother draws and enhanced flavor with every puff.<br><br>Its magnetic attachment system allows quick and easy connection to a rechargeable battery or power bank, while an upgraded air-sensor prevents misfires and ensures consistent performance. Available in a wide range of fruity and icy flavors such as Cotton Candy Ice, California Cherry, and Mango Peach Watermelon, the Elf Bar EW18000 combines power, flavor, and portability, making it an ideal choice for vapers who want both convenience and quality.</p>",published,https://static.wixstatic.com/media/98377e_06cf77429460455ca6782f7238a50a3a~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,elfbar-dispensary,,,TRUE,,Default,Vape-Elfbar-EW18000,,FALSE,TRUE,,,,,,,,,230.0,Option,Default,https://static.wixstatic.com/media/98377e_06cf77429460455ca6782f7238a50a3a~mv2.webp,,,,
lychee-raspberry,Lychee Raspberry,,"<p>The <strong>Elf Bar EW18000</strong> is a next-generation disposable vape pod designed for long-lasting performance and convenience. With an impressive capacity of up to 18,000 puffs and a generous 17 mL of pre-filled e-liquid, it ensures extended use without the need for frequent replacements. Featuring 50 mg salt nicotine for a strong, satisfying hit, the device utilizes advanced mesh coil technology to deliver smoother draws and enhanced flavor with every puff.<br><br>Its magnetic attachment system allows quick and easy connection to a rechargeable battery or power bank, while an upgraded air-sensor prevents misfires and ensures consistent performance. Available in a wide range of fruity and icy flavors such as Cotton Candy Ice, California Cherry, and Mango Peach Watermelon, the Elf Bar EW18000 combines power, flavor, and portability, making it an ideal choice for vapers who want both convenience and quality.</p>",published,https://static.wixstatic.com/media/98377e_ac882202d4a04d16a8528a9599519ede~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,elfbar-dispensary,,,TRUE,,Default,Vape-Elfbar-EW18000,,FALSE,TRUE,,,,,,,,,230.0,Option,Default,https://static.wixstatic.com/media/98377e_ac882202d4a04d16a8528a9599519ede~mv2.webp,,,,
mango-peach-watermelon,Mango Peach Watermelon,,"<p>The <strong>Elf Bar EW18000</strong> is a next-generation disposable vape pod designed for long-lasting performance and convenience. With an impressive capacity of up to 18,000 puffs and a generous 17 mL of pre-filled e-liquid, it ensures extended use without the need for frequent replacements. Featuring 50 mg salt nicotine for a strong, satisfying hit, the device utilizes advanced mesh coil technology to deliver smoother draws and enhanced flavor with every puff.<br><br>Its magnetic attachment system allows quick and easy connection to a rechargeable battery or power bank, while an upgraded air-sensor prevents misfires and ensures consistent performance. Available in a wide range of fruity and icy flavors such as Cotton Candy Ice, California Cherry, and Mango Peach Watermelon, the Elf Bar EW18000 combines power, flavor, and portability, making it an ideal choice for vapers who want both convenience and quality.</p>",published,https://static.wixstatic.com/media/98377e_ab2b6d853b3e46019ae5e1bd826d2ae8~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,elfbar-dispensary,,,TRUE,,Default,Vape-Elfbar-EW18000,,FALSE,TRUE,,,,,,,,,230.0,Option,Default,https://static.wixstatic.com/media/98377e_ab2b6d853b3e46019ae5e1bd826d2ae8~mv2.webp,,,,
peach,Peach,,"<p>The <strong>Elf Bar EW18000</strong> is a next-generation disposable vape pod designed for long-lasting performance and convenience. With an impressive capacity of up to 18,000 puffs and a generous 17 mL of pre-filled e-liquid, it ensures extended use without the need for frequent replacements. Featuring 50 mg salt nicotine for a strong, satisfying hit, the device utilizes advanced mesh coil technology to deliver smoother draws and enhanced flavor with every puff.<br><br>Its magnetic attachment system allows quick and easy connection to a rechargeable battery or power bank, while an upgraded air-sensor prevents misfires and ensures consistent performance. Available in a wide range of fruity and icy flavors such as Cotton Candy Ice, California Cherry, and Mango Peach Watermelon, the Elf Bar EW18000 combines power, flavor, and portability, making it an ideal choice for vapers who want both convenience and quality.</p>",published,https://static.wixstatic.com/media/98377e_b02868b49c0b4d2a821c06c27f6c8e12~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,elfbar-dispensary,,,TRUE,,Default,Vape-Elfbar-EW18000,,FALSE,TRUE,,,,,,,,,230.0,Option,Default,https://static.wixstatic.com/media/98377e_b02868b49c0b4d2a821c06c27f6c8e12~mv2.webp,,,,
